"","Strip","Yield","strip_id","NRate"
"3593","R4",194.5206,"R4","62 lb/Ac"
"3594","R4",189.4398,"R4","62 lb/Ac"
"3595","R4",183.982,"R4","62 lb/Ac"
"3596","R4",186.0397,"R4","62 lb/Ac"
"3597","R4",193.2007,"R4","62 lb/Ac"
"3598","R4",185.1214,"R4","62 lb/Ac"
"3599","R4",187.3176,"R4","62 lb/Ac"
"3600","R4",176.5726,"R4","62 lb/Ac"
"3601","R4",180.4152,"R4","62 lb/Ac"
"3602","R4",180.2881,"R4","62 lb/Ac"
"3603","R4",196.5221,"R4","62 lb/Ac"
"3604","R4",203.2742,"R4","62 lb/Ac"
"3605","R4",198.217,"R4","62 lb/Ac"
"3606","R4",182.8512,"R4","62 lb/Ac"
"3607","R4",170.27,"R4","62 lb/Ac"
"3608","R4",181.4053,"R4","62 lb/Ac"
"3609","R4",168.1177,"R4","62 lb/Ac"
"3610","R4",176.74,"R4","62 lb/Ac"
"3611","R4",194.2259,"R4","62 lb/Ac"
"3612","R4",193.1137,"R4","62 lb/Ac"
"3613","R4",197.7964,"R4","62 lb/Ac"
"3614","R4",196.412,"R4","62 lb/Ac"
"3615","R4",197.3596,"R4","62 lb/Ac"
"3616","R4",177.8789,"R4","62 lb/Ac"
"3617","R4",176.647,"R4","62 lb/Ac"
"3618","R4",180.1874,"R4","62 lb/Ac"
"3619","R4",174.8015,"R4","62 lb/Ac"
"3620","R4",186.429,"R4","62 lb/Ac"
"3621","R4",190.7733,"R4","62 lb/Ac"
"3622","R4",189.9777,"R4","62 lb/Ac"
"3623","R4",186.4726,"R4","62 lb/Ac"
"3624","R4",191.2887,"R4","62 lb/Ac"
"3625","R4",205.9337,"R4","62 lb/Ac"
"3626","R4",207.9877,"R4","62 lb/Ac"
"3627","R4",212.1656,"R4","62 lb/Ac"
"3628","R4",201.8489,"R4","62 lb/Ac"
"3629","R4",213.5591,"R4","62 lb/Ac"
"3630","R4",203.2558,"R4","62 lb/Ac"
"3631","R4",195.1331,"R4","62 lb/Ac"
"3632","R4",190.0675,"R4","62 lb/Ac"
"3633","R4",199.2139,"R4","62 lb/Ac"
"3634","R4",208.1024,"R4","62 lb/Ac"
"3635","R4",186.4579,"R4","62 lb/Ac"
"3636","R4",195.177,"R4","62 lb/Ac"
"3637","R4",199.5441,"R4","62 lb/Ac"
"3638","R4",199.1932,"R4","62 lb/Ac"
"3639","R4",193.027,"R4","62 lb/Ac"
"3640","R4",203.1683,"R4","62 lb/Ac"
"3641","R4",205.6136,"R4","62 lb/Ac"
"3642","R4",232.2552,"R4","62 lb/Ac"
"3643","R4",211.922,"R4","62 lb/Ac"
"3644","R4",223.1472,"R4","62 lb/Ac"
"3645","R4",223.8089,"R4","62 lb/Ac"
"3646","R4",203.8325,"R4","62 lb/Ac"
"3647","R4",202.3822,"R4","62 lb/Ac"
"3648","R4",194.4139,"R4","62 lb/Ac"
"3649","R4",194.2165,"R4","62 lb/Ac"
"3650","R4",188.989,"R4","62 lb/Ac"
"3651","R4",219.3477,"R4","62 lb/Ac"
"3652","R4",210.8741,"R4","62 lb/Ac"
"3653","R4",220.8301,"R4","62 lb/Ac"
"3654","R4",198.3346,"R4","62 lb/Ac"
"3655","R4",189.9314,"R4","62 lb/Ac"
"3656","R4",159.6474,"R4","62 lb/Ac"
"3657","R4",177.2958,"R4","62 lb/Ac"
"3658","R4",180.8143,"R4","62 lb/Ac"
"3659","R4",186.7398,"R4","62 lb/Ac"
"3660","R4",184.0783,"R4","62 lb/Ac"
"3661","R4",170.7685,"R4","62 lb/Ac"
"3662","R4",183.7545,"R4","62 lb/Ac"
"3663","R4",189.654,"R4","62 lb/Ac"
"3664","R4",177.7597,"R4","62 lb/Ac"
"3665","R4",195.2418,"R4","62 lb/Ac"
"3666","R4",179.3135,"R4","62 lb/Ac"
"3667","R4",197.7731,"R4","62 lb/Ac"
"3668","R4",194.3745,"R4","62 lb/Ac"
"3669","R4",204.0004,"R4","62 lb/Ac"
"3670","R4",209.4176,"R4","62 lb/Ac"
"3671","R4",203.6132,"R4","62 lb/Ac"
"3672","R4",193.9458,"R4","62 lb/Ac"
"3673","R4",181.2252,"R4","62 lb/Ac"
"3674","R4",158.4116,"R4","62 lb/Ac"
"3675","R4",165.3307,"R4","62 lb/Ac"
"3676","R4",168.1526,"R4","62 lb/Ac"
"3677","R4",188.4957,"R4","62 lb/Ac"
"3678","R4",179.0061,"R4","62 lb/Ac"
"3679","R4",184.2894,"R4","62 lb/Ac"
"3680","R4",183.9553,"R4","62 lb/Ac"
"3681","R4",180.4208,"R4","62 lb/Ac"
"3682","R4",186.2095,"R4","62 lb/Ac"
"3683","R4",175.1818,"R4","62 lb/Ac"
"3684","R4",195.7059,"R4","62 lb/Ac"
"3685","R4",195.3933,"R4","62 lb/Ac"
"3686","R4",190.0789,"R4","62 lb/Ac"
"3687","R4",212.1952,"R4","62 lb/Ac"
"3688","R4",207.0018,"R4","62 lb/Ac"
"3689","R4",221.4446,"R4","62 lb/Ac"
"3690","R4",193.8732,"R4","62 lb/Ac"
"3691","R4",169.9284,"R4","62 lb/Ac"
"3692","R4",165.4318,"R4","62 lb/Ac"
"3693","R4",144.4526,"R4","62 lb/Ac"
"3694","R4",133.8793,"R4","62 lb/Ac"
"3695","R4",117.2582,"R4","62 lb/Ac"
"3696","R4",112.8877,"R4","62 lb/Ac"
"3697","R4",104.8984,"R4","62 lb/Ac"
"3698","R4",96.5017,"R4","62 lb/Ac"
"3699","R4",96.1287,"R4","62 lb/Ac"
"3700","R4",89.481,"R4","62 lb/Ac"
"3701","R4",105.8148,"R4","62 lb/Ac"
"3702","R4",129.8958,"R4","62 lb/Ac"
"3703","R4",123.2797,"R4","62 lb/Ac"
"3704","R4",163.1931,"R4","62 lb/Ac"
"3705","R4",159.5072,"R4","62 lb/Ac"
"3706","R4",166.801,"R4","62 lb/Ac"
"3707","R4",175.7112,"R4","62 lb/Ac"
"3708","R4",178.9247,"R4","62 lb/Ac"
"3709","R4",178.8751,"R4","62 lb/Ac"
"3710","R4",180.2634,"R4","62 lb/Ac"
"3711","R4",183.989,"R4","62 lb/Ac"
"3712","R4",180.002,"R4","62 lb/Ac"
"3713","R4",193.8941,"R4","62 lb/Ac"
"3714","R4",181.2312,"R4","62 lb/Ac"
"3715","R4",197.1927,"R4","62 lb/Ac"
"3716","R4",191.5297,"R4","62 lb/Ac"
"3717","R4",171.7075,"R4","62 lb/Ac"
"3718","R4",189.6011,"R4","62 lb/Ac"
"3719","R4",193.0335,"R4","62 lb/Ac"
"3720","R4",174.0836,"R4","62 lb/Ac"
"3721","R4",177.684,"R4","62 lb/Ac"
"3722","R4",178.754,"R4","62 lb/Ac"
"3723","R4",172.4639,"R4","62 lb/Ac"
"3724","R4",165.7217,"R4","62 lb/Ac"
"3725","R4",176.9851,"R4","62 lb/Ac"
"3726","R4",158.7777,"R4","62 lb/Ac"
"3727","R4",169.3839,"R4","62 lb/Ac"
"3728","R4",182.1576,"R4","62 lb/Ac"
"3729","R4",193.6061,"R4","62 lb/Ac"
"3730","R4",206.5976,"R4","62 lb/Ac"
"3731","R4",204.7227,"R4","62 lb/Ac"
"3732","R4",226.4173,"R4","62 lb/Ac"
"3733","R4",204.5414,"R4","62 lb/Ac"
"3734","R4",214.9702,"R4","62 lb/Ac"
"3735","R4",182.2941,"R4","62 lb/Ac"
"3736","R4",173.8025,"R4","62 lb/Ac"
"3737","R4",161.6499,"R4","62 lb/Ac"
"3738","R4",180.4355,"R4","62 lb/Ac"
"3739","R4",159.1775,"R4","62 lb/Ac"
"3740","R4",127.8504,"R4","62 lb/Ac"
"3741","R4",116.7921,"R4","62 lb/Ac"
"3742","R4",142.5468,"R4","62 lb/Ac"
"3743","R4",153.5243,"R4","62 lb/Ac"
"3744","R4",186.2898,"R4","62 lb/Ac"
"3745","R4",179.0146,"R4","62 lb/Ac"
"3746","R4",198.9919,"R4","62 lb/Ac"
"3747","R4",182.7772,"R4","62 lb/Ac"
"3748","R4",177.3115,"R4","62 lb/Ac"
"3749","R4",181.2468,"R4","62 lb/Ac"
"3750","R4",170.2495,"R4","62 lb/Ac"
"3751","R4",179.88,"R4","62 lb/Ac"
"3752","R4",154.9843,"R4","62 lb/Ac"
"3753","R4",164.7935,"R4","62 lb/Ac"
"3754","R4",139.5361,"R4","62 lb/Ac"
"3755","R4",140.7504,"R4","62 lb/Ac"
"3756","R4",129.1104,"R4","62 lb/Ac"
"3757","R4",147.0376,"R4","62 lb/Ac"
"3758","R4",153.2962,"R4","62 lb/Ac"
"3759","R4",149.3778,"R4","62 lb/Ac"
"3760","R4",162.8809,"R4","62 lb/Ac"
"3761","R4",173.1356,"R4","62 lb/Ac"
"3762","R4",173.0551,"R4","62 lb/Ac"
"3763","R4",187.7343,"R4","62 lb/Ac"
"3764","R4",162.5232,"R4","62 lb/Ac"
"3765","R4",122.0917,"R4","62 lb/Ac"
"3766","R4",86.0384,"R4","62 lb/Ac"
"3767","R4",96.255,"R4","62 lb/Ac"
"3768","R4",104.7345,"R4","62 lb/Ac"
"3769","R4",121.1734,"R4","62 lb/Ac"
"3770","R4",114.0273,"R4","62 lb/Ac"
"3771","R4",97.0615,"R4","62 lb/Ac"
"3772","R4",108.1124,"R4","62 lb/Ac"
"3773","R4",115.854,"R4","62 lb/Ac"
"3774","R4",103.7694,"R4","62 lb/Ac"
"3775","R4",101.7142,"R4","62 lb/Ac"
"3776","R4",89.7907,"R4","62 lb/Ac"
"3777","R4",108.2513,"R4","62 lb/Ac"
"3778","R4",118.0146,"R4","62 lb/Ac"
"3779","R4",126.1434,"R4","62 lb/Ac"
"3780","R4",136.807,"R4","62 lb/Ac"
"3781","R4",135.471,"R4","62 lb/Ac"
"3782","R4",136.6334,"R4","62 lb/Ac"
"3783","R4",145.5618,"R4","62 lb/Ac"
"3784","R4",156.1943,"R4","62 lb/Ac"
"3785","R4",137.7278,"R4","62 lb/Ac"
"3786","R4",145.8664,"R4","62 lb/Ac"
"3787","R4",144.8718,"R4","62 lb/Ac"
"3788","R4",153.1796,"R4","62 lb/Ac"
"3789","R4",172.288,"R4","62 lb/Ac"
"3790","R4",173.9556,"R4","62 lb/Ac"
"3791","R4",174.1946,"R4","62 lb/Ac"
"3792","R4",157.0024,"R4","62 lb/Ac"
"3793","R4",163.1945,"R4","62 lb/Ac"
"3794","R4",163.9205,"R4","62 lb/Ac"
"3795","R4",160.9992,"R4","62 lb/Ac"
"3796","R4",169.3849,"R4","62 lb/Ac"
"3797","R4",172.0199,"R4","62 lb/Ac"
"3798","R4",166.2253,"R4","62 lb/Ac"
"3799","R4",182.6596,"R4","62 lb/Ac"
"3800","R4",174.5398,"R4","62 lb/Ac"
"3801","R4",180.0359,"R4","62 lb/Ac"
"3802","R4",189.4673,"R4","62 lb/Ac"
"3803","R4",176.8468,"R4","62 lb/Ac"
"3804","R4",162.4316,"R4","62 lb/Ac"
"3805","R4",177.5113,"R4","62 lb/Ac"
"3806","R4",173.064,"R4","62 lb/Ac"
"3807","R4",170.4849,"R4","62 lb/Ac"
"3808","R4",159.3514,"R4","62 lb/Ac"
"3809","R4",156.4964,"R4","62 lb/Ac"
"3810","R4",162.4104,"R4","62 lb/Ac"
"3811","R4",145.6481,"R4","62 lb/Ac"
"3812","R4",154.7119,"R4","62 lb/Ac"
"3813","R4",158.4044,"R4","62 lb/Ac"
"3814","R4",179.8348,"R4","62 lb/Ac"
"3815","R4",172.5985,"R4","62 lb/Ac"
"3816","R4",162.6827,"R4","62 lb/Ac"
"3817","R4",161.3655,"R4","62 lb/Ac"
"3818","R4",140.5351,"R4","62 lb/Ac"
"3819","R4",141.6122,"R4","62 lb/Ac"
"3820","R4",160.8737,"R4","62 lb/Ac"
"3821","R4",161.6561,"R4","62 lb/Ac"
"3822","R4",165.9711,"R4","62 lb/Ac"
"3823","R4",160.3817,"R4","62 lb/Ac"
"3824","R4",195.0155,"R4","62 lb/Ac"
"3825","R4",350.9553,"R4","62 lb/Ac"
"3826","R4",224.2128,"R4","62 lb/Ac"
"3827","R4",73.3305,"R4","62 lb/Ac"
"3828","R4",89.2681,"R4","62 lb/Ac"
"3829","R4",105.7233,"R4","62 lb/Ac"
"3830","R4",129.2038,"R4","62 lb/Ac"
"3831","R4",153.8776,"R4","62 lb/Ac"
"3832","R4",153.1811,"R4","62 lb/Ac"
"3833","R4",165.1662,"R4","62 lb/Ac"
"3834","R4",170.7716,"R4","62 lb/Ac"
"3835","R4",169.3823,"R4","62 lb/Ac"
"3836","R4",173.5781,"R4","62 lb/Ac"
"3837","R4",159.256,"R4","62 lb/Ac"
"3838","R4",164.7951,"R4","62 lb/Ac"
"3839","R4",156.7819,"R4","62 lb/Ac"
"3840","R4",146.5082,"R4","62 lb/Ac"
"3841","R4",152.9871,"R4","62 lb/Ac"
"3842","R4",137.4869,"R4","62 lb/Ac"
"3843","R4",139.3651,"R4","62 lb/Ac"
"3844","R4",159.7302,"R4","62 lb/Ac"
"3845","R4",158.2542,"R4","62 lb/Ac"
"3846","R4",150.3498,"R4","62 lb/Ac"
"3847","R4",160.1369,"R4","62 lb/Ac"
"3848","R4",159.0226,"R4","62 lb/Ac"
"3849","R4",164.129,"R4","62 lb/Ac"
"3850","R4",155.2021,"R4","62 lb/Ac"
"3851","R4",152.3502,"R4","62 lb/Ac"
"3852","R4",153.5702,"R4","62 lb/Ac"
"3853","R4",176.1498,"R4","62 lb/Ac"
"3854","R4",168.3188,"R4","62 lb/Ac"
"3855","R4",179.3204,"R4","62 lb/Ac"
"3856","R4",191.7338,"R4","62 lb/Ac"
"3857","R4",170.1981,"R4","62 lb/Ac"
"3858","R4",190.6111,"R4","62 lb/Ac"
"3859","R4",179.646,"R4","62 lb/Ac"
"3860","R4",197.9769,"R4","62 lb/Ac"
"3861","R4",184.5697,"R4","62 lb/Ac"
"3862","R4",187.1328,"R4","62 lb/Ac"
"3863","R4",179.812,"R4","62 lb/Ac"
"3864","R4",177.4923,"R4","62 lb/Ac"
"3865","R4",166.4943,"R4","62 lb/Ac"
"3866","R4",153.9937,"R4","62 lb/Ac"
"3867","R4",146.8022,"R4","62 lb/Ac"
"3868","R4",151.0315,"R4","62 lb/Ac"
"3869","R4",133.0256,"R4","62 lb/Ac"
"3870","R4",120.5271,"R4","62 lb/Ac"
"3871","R4",117.29,"R4","62 lb/Ac"
"3872","R4",119.7675,"R4","62 lb/Ac"
"3873","R4",102.5939,"R4","62 lb/Ac"
"3874","R4",102.2101,"R4","62 lb/Ac"
"3875","R4",114.7172,"R4","62 lb/Ac"
"3876","R4",127.1102,"R4","62 lb/Ac"
"3877","R4",148.9759,"R4","62 lb/Ac"
"3878","R4",159.2409,"R4","62 lb/Ac"
"3879","R4",160.9709,"R4","62 lb/Ac"
"3880","R4",160.7073,"R4","62 lb/Ac"
"3881","R4",178.7016,"R4","62 lb/Ac"
"3882","R4",174.9515,"R4","62 lb/Ac"
"3883","R4",200.4625,"R4","62 lb/Ac"
"3884","R4",203.1705,"R4","62 lb/Ac"
"3885","R4",189.3155,"R4","62 lb/Ac"
"3886","R4",192.2719,"R4","62 lb/Ac"
"3887","R4",188.9013,"R4","62 lb/Ac"
"3888","R4",189.269,"R4","62 lb/Ac"
"3889","R4",185.6596,"R4","62 lb/Ac"
"3890","R4",189.5871,"R4","62 lb/Ac"
"3891","R4",177.716,"R4","62 lb/Ac"
"3892","R4",186.9346,"R4","62 lb/Ac"
"3893","R4",169.2727,"R4","62 lb/Ac"
"3894","R4",176.1338,"R4","62 lb/Ac"
"3895","R4",190.6097,"R4","62 lb/Ac"
"3896","R4",200.0942,"R4","62 lb/Ac"
"3897","R4",173.2287,"R4","62 lb/Ac"
"3898","R4",193.0564,"R4","62 lb/Ac"
"3899","R4",159.4015,"R4","62 lb/Ac"
"3900","R4",164.5804,"R4","62 lb/Ac"
"3901","R4",169.0275,"R4","62 lb/Ac"
"3902","R4",163.2807,"R4","62 lb/Ac"
"3903","R4",178.4555,"R4","62 lb/Ac"
"3904","R4",180.7999,"R4","62 lb/Ac"
"3905","R4",174.0121,"R4","62 lb/Ac"
"3906","R4",191.4047,"R4","62 lb/Ac"
"3907","R4",167.3603,"R4","62 lb/Ac"
"3908","R4",172.8292,"R4","62 lb/Ac"
"3909","R4",183.6916,"R4","62 lb/Ac"
"3910","R4",185.5753,"R4","62 lb/Ac"
"3911","R4",176.3777,"R4","62 lb/Ac"
"3912","R4",178.1445,"R4","62 lb/Ac"
"3913","R4",162.4903,"R4","62 lb/Ac"
"3914","R4",157.1782,"R4","62 lb/Ac"
"3915","R4",163.1428,"R4","62 lb/Ac"
"3916","R4",162.6726,"R4","62 lb/Ac"
"3917","R4",149.9827,"R4","62 lb/Ac"
"3918","R4",160.4654,"R4","62 lb/Ac"
"3919","R4",185.6685,"R4","62 lb/Ac"
"3920","R4",184.117,"R4","62 lb/Ac"
"3921","R4",175.8897,"R4","62 lb/Ac"
"3922","R4",206.9689,"R4","62 lb/Ac"
"3923","R4",194.9718,"R4","62 lb/Ac"
"3924","R4",178.9084,"R4","62 lb/Ac"
"3925","R4",189.421,"R4","62 lb/Ac"
"3926","R4",187.2175,"R4","62 lb/Ac"
"3927","R4",187.4733,"R4","62 lb/Ac"
"3928","R4",195.8057,"R4","62 lb/Ac"
"3929","R4",206.1159,"R4","62 lb/Ac"
"3930","R4",201.4377,"R4","62 lb/Ac"
"3931","R4",200.4578,"R4","62 lb/Ac"
"3932","R4",186.6509,"R4","62 lb/Ac"
"3933","R4",170.9198,"R4","62 lb/Ac"
"3934","R4",151.1967,"R4","62 lb/Ac"
"3935","R4",170.5382,"R4","62 lb/Ac"
"3936","R4",164.2331,"R4","62 lb/Ac"
"3937","R4",169.7866,"R4","62 lb/Ac"
"3938","R4",170.5017,"R4","62 lb/Ac"
"3939","R4",168.9001,"R4","62 lb/Ac"
"3940","R4",165.512,"R4","62 lb/Ac"
"3941","R4",181.6951,"R4","62 lb/Ac"
"3942","R4",181.8919,"R4","62 lb/Ac"
"3943","R4",192.6828,"R4","62 lb/Ac"
"3944","R4",189.484,"R4","62 lb/Ac"
"3945","R4",160.8855,"R4","62 lb/Ac"
"3946","R4",169.7155,"R4","62 lb/Ac"
"3947","R4",160.7544,"R4","62 lb/Ac"
"3948","R4",171.8354,"R4","62 lb/Ac"
"3949","R4",163.5224,"R4","62 lb/Ac"
"3950","R4",164.367,"R4","62 lb/Ac"
"3951","R4",170.4337,"R4","62 lb/Ac"
"3952","R4",157.1319,"R4","62 lb/Ac"
"3953","R4",164.8078,"R4","62 lb/Ac"
"3954","R4",172.4567,"R4","62 lb/Ac"
"3955","R4",175.3122,"R4","62 lb/Ac"
"3956","R4",174.031,"R4","62 lb/Ac"
"3957","R4",166.3259,"R4","62 lb/Ac"
"3958","R4",171.7362,"R4","62 lb/Ac"
"3959","R4",176.4752,"R4","62 lb/Ac"
"3960","R4",186.0363,"R4","62 lb/Ac"
"3961","R4",194.1662,"R4","62 lb/Ac"
"3962","R4",184.5138,"R4","62 lb/Ac"
"3963","R4",183.4733,"R4","62 lb/Ac"
"3964","R4",178.7671,"R4","62 lb/Ac"
"3965","R4",201.1775,"R4","62 lb/Ac"
"3966","R4",183.9285,"R4","62 lb/Ac"
"3967","R4",189.7972,"R4","62 lb/Ac"
"3968","R4",205.4507,"R4","62 lb/Ac"
"3969","R4",192.7677,"R4","62 lb/Ac"
"3970","R4",208.6081,"R4","62 lb/Ac"
"3971","R4",176.1308,"R4","62 lb/Ac"
"3972","R4",181.0272,"R4","62 lb/Ac"
"3973","R4",176.1505,"R4","62 lb/Ac"
"3974","R4",163.5846,"R4","62 lb/Ac"
"3975","R4",174.4984,"R4","62 lb/Ac"
"3976","R4",173.1664,"R4","62 lb/Ac"
"3977","R4",176.7889,"R4","62 lb/Ac"
"3978","R4",188.4352,"R4","62 lb/Ac"
"3979","R4",190.5167,"R4","62 lb/Ac"
"3980","R4",196.6035,"R4","62 lb/Ac"
"3981","R4",205.027,"R4","62 lb/Ac"
"3982","R4",190.2501,"R4","62 lb/Ac"
"3983","R4",183.9838,"R4","62 lb/Ac"
"3984","R4",183.0827,"R4","62 lb/Ac"
"3985","R4",180.3137,"R4","62 lb/Ac"
"3986","R4",184.4139,"R4","62 lb/Ac"
"3987","R4",207.3565,"R4","62 lb/Ac"
"3988","R4",199.7982,"R4","62 lb/Ac"
"3989","R4",195.519,"R4","62 lb/Ac"
"3990","R4",200.3316,"R4","62 lb/Ac"
"3991","R4",188.0741,"R4","62 lb/Ac"
"3992","R4",190.5563,"R4","62 lb/Ac"
"3993","R4",188.5693,"R4","62 lb/Ac"
"3994","R4",177.2971,"R4","62 lb/Ac"
"3995","R4",188.6897,"R4","62 lb/Ac"
"3996","R4",177.173,"R4","62 lb/Ac"
"3997","R4",163.1998,"R4","62 lb/Ac"
"3998","R4",164.6132,"R4","62 lb/Ac"
"3999","R4",154.4569,"R4","62 lb/Ac"
"4000","R4",157.4905,"R4","62 lb/Ac"
"4001","R4",163.4368,"R4","62 lb/Ac"
"4002","R4",164.8963,"R4","62 lb/Ac"
"4003","R4",160.5534,"R4","62 lb/Ac"
"4004","R4",170.5522,"R4","62 lb/Ac"
"4005","R4",177.5798,"R4","62 lb/Ac"
"4006","R4",195.7239,"R4","62 lb/Ac"
"4007","R4",187.5611,"R4","62 lb/Ac"
"4008","R4",181.8049,"R4","62 lb/Ac"
"4009","R4",182.2442,"R4","62 lb/Ac"
"4010","R4",196.814,"R4","62 lb/Ac"
"4011","R4",206.296,"R4","62 lb/Ac"
"4012","R4",205.8532,"R4","62 lb/Ac"
"4013","R4",210.7712,"R4","62 lb/Ac"
"4014","R4",187.6612,"R4","62 lb/Ac"
"4015","R4",200.3175,"R4","62 lb/Ac"
"4016","R4",204.4317,"R4","62 lb/Ac"
"4017","R4",208.1763,"R4","62 lb/Ac"
"4018","R4",187.2412,"R4","62 lb/Ac"
"4019","R4",197.676,"R4","62 lb/Ac"
"4020","R4",187.8766,"R4","62 lb/Ac"
"4021","R4",197.3073,"R4","62 lb/Ac"
"4022","R4",187.2859,"R4","62 lb/Ac"
"4023","R4",182.6131,"R4","62 lb/Ac"
"4024","R4",174.2259,"R4","62 lb/Ac"
"4025","R4",176.6802,"R4","62 lb/Ac"
"4026","R4",184.7205,"R4","62 lb/Ac"
"4027","R4",180.0545,"R4","62 lb/Ac"
"4028","R4",193.9287,"R4","62 lb/Ac"
"4029","R4",186.6546,"R4","62 lb/Ac"
"4030","R4",196.9444,"R4","62 lb/Ac"
"4031","R4",192.1765,"R4","62 lb/Ac"
"4032","R4",222.9821,"R4","62 lb/Ac"
"4033","R4",218.5005,"R4","62 lb/Ac"
"4034","R4",210.9625,"R4","62 lb/Ac"
"4035","R4",194.1132,"R4","62 lb/Ac"
"4036","R4",181.12,"R4","62 lb/Ac"
"4037","R4",183.7596,"R4","62 lb/Ac"
"4038","R4",191.4635,"R4","62 lb/Ac"
"4039","R4",191.8127,"R4","62 lb/Ac"
"4040","R4",205.6249,"R4","62 lb/Ac"
"4041","R4",182.3928,"R4","62 lb/Ac"
"4042","R4",184.7192,"R4","62 lb/Ac"
"4043","R4",185.874,"R4","62 lb/Ac"
"4044","R4",179.7881,"R4","62 lb/Ac"
"4045","R4",192.1525,"R4","62 lb/Ac"
"4046","R4",190.3442,"R4","62 lb/Ac"
"4047","R4",190.4694,"R4","62 lb/Ac"
"4048","R4",200.7995,"R4","62 lb/Ac"
"4049","R4",200.2094,"R4","62 lb/Ac"
"4050","R4",190.6671,"R4","62 lb/Ac"
"4051","R4",203.3054,"R4","62 lb/Ac"
"4052","R4",185.6026,"R4","62 lb/Ac"
"4053","R4",175.1427,"R4","62 lb/Ac"
"4054","R4",195.5453,"R4","62 lb/Ac"
"4055","R4",187.4392,"R4","62 lb/Ac"
"4056","R4",182.8158,"R4","62 lb/Ac"
"4057","R4",212.3571,"R4","62 lb/Ac"
"4058","R4",192.0315,"R4","62 lb/Ac"
"4059","R4",204.7735,"R4","62 lb/Ac"
"4060","R4",187.6864,"R4","62 lb/Ac"
"4061","R4",186.6891,"R4","62 lb/Ac"
"4062","R4",182.4345,"R4","62 lb/Ac"
"4063","R4",196.4616,"R4","62 lb/Ac"
"4064","R4",190.4652,"R4","62 lb/Ac"
"4065","R4",195.7355,"R4","62 lb/Ac"
"4066","R4",188.1009,"R4","62 lb/Ac"
"4067","R4",181.6157,"R4","62 lb/Ac"
"4068","R4",191.3848,"R4","62 lb/Ac"
"4069","R4",189.4517,"R4","62 lb/Ac"
"4070","R4",175.5989,"R4","62 lb/Ac"
"4071","R4",172.2809,"R4","62 lb/Ac"
"4072","R4",168.5632,"R4","62 lb/Ac"
"4073","R4",168.2046,"R4","62 lb/Ac"
"4074","R4",180.0255,"R4","62 lb/Ac"
"4075","R4",187.8327,"R4","62 lb/Ac"
"4076","R4",208.8959,"R4","62 lb/Ac"
"4077","R4",205.2375,"R4","62 lb/Ac"
"4078","R4",198.8356,"R4","62 lb/Ac"
"4079","R4",183.1475,"R4","62 lb/Ac"
"4080","R4",191.3435,"R4","62 lb/Ac"
"4081","R4",203.5953,"R4","62 lb/Ac"
"4082","R4",202.434,"R4","62 lb/Ac"
"4083","R4",211.1725,"R4","62 lb/Ac"
"4084","R4",214.7154,"R4","62 lb/Ac"
"4085","R4",206.0925,"R4","62 lb/Ac"
"4086","R4",195.1919,"R4","62 lb/Ac"
"4087","R4",174.8632,"R4","62 lb/Ac"
"4088","R4",177.6322,"R4","62 lb/Ac"
"4089","R4",164.9409,"R4","62 lb/Ac"
"4090","R4",149.0809,"R4","62 lb/Ac"
"4091","R4",127.4266,"R4","62 lb/Ac"
"4092","R4",116.4321,"R4","62 lb/Ac"
"4093","R4",118.2463,"R4","62 lb/Ac"
"4094","R4",127.6336,"R4","62 lb/Ac"
"4095","R4",135.6266,"R4","62 lb/Ac"
"4096","R4",154.5991,"R4","62 lb/Ac"
"4097","R4",151.913,"R4","62 lb/Ac"
"4098","R4",163.3965,"R4","62 lb/Ac"
"4099","R4",160.482,"R4","62 lb/Ac"
"4100","R4",175.9362,"R4","62 lb/Ac"
"4101","R4",183.2477,"R4","62 lb/Ac"
"4102","R4",188.1052,"R4","62 lb/Ac"
"4103","R4",182.9554,"R4","62 lb/Ac"
"4104","R4",182.9821,"R4","62 lb/Ac"
"4105","R4",201.3549,"R4","62 lb/Ac"
"4106","R4",187.4173,"R4","62 lb/Ac"
"4107","R4",182.8594,"R4","62 lb/Ac"
"4108","R4",189.737,"R4","62 lb/Ac"
"4109","R4",184.144,"R4","62 lb/Ac"
"4110","R4",186.7124,"R4","62 lb/Ac"
"4111","R4",191.7496,"R4","62 lb/Ac"
"4112","R4",184.6304,"R4","62 lb/Ac"
"4113","R4",180.2871,"R4","62 lb/Ac"
"4114","R4",179.6783,"R4","62 lb/Ac"
"4115","R4",178.2063,"R4","62 lb/Ac"
"4116","R4",176.0659,"R4","62 lb/Ac"
"4117","R4",187.2397,"R4","62 lb/Ac"
"4118","R4",196.9317,"R4","62 lb/Ac"
"4119","R4",198.5244,"R4","62 lb/Ac"
"4120","R4",198.122,"R4","62 lb/Ac"
"4121","R4",194.5793,"R4","62 lb/Ac"
"4122","R4",190.3014,"R4","62 lb/Ac"
"4123","R4",166.5518,"R4","62 lb/Ac"
"4124","R4",163.1729,"R4","62 lb/Ac"
"4125","R4",141.7059,"R4","62 lb/Ac"
"4126","R4",154.5391,"R4","62 lb/Ac"
"4127","R4",142.9826,"R4","62 lb/Ac"
"4128","R4",146.9878,"R4","62 lb/Ac"
"4129","R4",160.4478,"R4","62 lb/Ac"
"4130","R4",150.8121,"R4","62 lb/Ac"
"4131","R4",162.9686,"R4","62 lb/Ac"
