,Yield,Treatment 
14004,152.938446,Mow
14005,162.6400909,Mow
14006,153.8742371,Mow
14007,153.6272125,Mow
14008,146.6942139,Mow
14009,147.5444641,Mow
14010,144.6994781,Mow
14011,101.0163727,Mow
14012,105.2109528,Mow
14013,103.7619858,Mow
14014,105.5678635,Mow
14015,110.8284149,Mow
14016,116.9841156,Mow
14017,119.497818,Mow
14018,115.927597,Mow
14019,119.0913544,Mow
14020,101.3332672,Mow
14021,105.5972366,Mow
14022,105.5972366,Mow
14023,110.8449707,Mow
14024,116.2730713,Mow
14025,115.177948,Mow
14026,111.8841248,Mow
14027,130.4161987,Mow
14028,126.9084015,Mow
14029,125.2610855,Mow
14030,123.8284149,Mow
14031,119.7188873,Mow
14032,125.1449127,Mow
14033,135.0663147,Mow
14034,131.6792603,Mow
14035,132.1935272,Mow
14036,137.3194885,Mow
14037,127.34478,Mow
14038,126.9923553,Mow
14039,141.5748596,Mow
14040,141.7329254,Mow
14041,122.035675,Mow
14042,125.6022034,Mow
14043,157.2733612,Mow
14044,139.2729187,Mow
14045,121.1953125,Mow
14046,119.7947998,Mow
14047,121.5310135,Mow
14048,125.4154816,Mow
14049,133.9302979,Mow
14050,134.6809692,Mow
14051,120.6961212,Mow
14052,122.0138321,Mow
14053,129.2663116,Mow
14054,130.5715027,Mow
14055,131.7772827,Mow
14056,120.7024231,Mow
14057,122.5383835,Mow
14058,122.0588837,Mow
14059,134.8700256,Mow
14060,141.4784851,Mow
14061,115.1273651,Mow
14062,117.978775,Mow
14063,104.2147141,Mow
14064,112.392746,Mow
14065,128.6082916,Mow
14066,117.8606415,Mow
14067,117.8606415,Mow
14068,118.8546295,Mow
14069,129.1729126,Mow
14070,134.6097717,Mow
14071,143.2169495,Mow
14072,124.1217651,Mow
14073,113.4260101,Mow
14074,118.9427643,Mow
14075,115.7421875,Mow
14076,124.8706284,Mow
14077,116.9546356,Mow
14078,104.4022675,Mow
14079,101.6922455,Mow
14080,112.7368927,Mow
14081,113.6958237,Mow
14082,134.1794434,Mow
14083,123.8010025,Mow
14084,110.8603973,Mow
14085,97.50805664,Mow
14086,106.694519,Mow
14087,96.66921997,Mow
14088,87.37438965,Mow
14089,86.69139862,Mow
14090,86.43196106,Mow
14091,91.59104919,Mow
14092,99.63232422,Mow
14093,75.51672363,Mow
14094,67.4237442,Mow
14095,67.4237442,Mow
14096,71.0365448,Mow
14097,188.862793,Mow
14098,215.2159119,Mow
14099,225.966095,Mow
14100,225.7458954,Mow
14101,215.3912964,Mow
14102,203.1101074,Mow
14103,218.5476379,Mow
14104,226.6917114,Mow
14105,212.1836395,Mow
14106,117.6141052,Mow
14107,90.27529907,Mow
14108,101.7144547,Mow
14109,82.25395203,Mow
14110,92.31484985,Mow
14111,180.8885193,Mow
14112,117.3341141,Mow
14113,120.1401443,Mow
14114,120.2286377,Mow
14115,107.0732346,Mow
14116,112.5418472,Mow
14117,101.3782578,Mow
14118,120.4498672,Mow
14119,118.8657379,Mow
14120,107.6505814,Mow
14121,102.3544006,Mow
14122,109.7103958,Mow
14123,121.3191605,Mow
14124,108.9206085,Mow
14125,116.6149139,Mow
14126,122.9389648,Mow
14127,129.62323,Mow
14128,122.2452698,Mow
14129,109.9284668,Mow
14130,111.3110428,Mow
14131,111.4250183,Mow
14132,113.0413513,Mow
14133,119.714447,Mow
14134,108.7590179,Mow
14135,115.4757538,Mow
14136,110.1487427,Mow
14137,110.1238556,Mow
14138,115.2865295,Mow
14139,113.2263794,Mow
14140,109.4393005,Mow
14141,99.89657593,Mow
14142,109.8637543,Mow
14143,112.0630341,Mow
14144,112.0630341,Mow
14145,110.2919006,Mow
14146,109.8911743,Mow
14147,112.1721039,Mow
14148,117.0280457,Mow
14149,116.5291138,Mow
14150,112.0631561,Mow
14151,108.3317947,Mow
14152,112.1842117,Mow
14153,137.67099,Mow
14154,147.5712738,Mow
14155,127.1008682,Mow
14156,131.4660187,Mow
14157,110.2787323,Mow
14158,108.0882034,Mow
14159,113.2343369,Mow
14160,113.8270187,Mow
14161,114.6230392,Mow
14162,108.2161713,Mow
14163,115.861557,Mow
14164,116.0359039,Mow
14165,115.2489166,Mow
14166,115.8725739,Mow
14167,114.8642654,Mow
14168,116.1437988,Mow
14169,117.2481079,Mow
14170,114.9882507,Mow
14171,109.3937225,Mow
14172,118.5957642,Mow
14173,118.2316284,Mow
14174,118.8139801,Mow
14175,117.5177078,Mow
14176,122.289093,Mow
14177,116.4365082,Mow
14178,122.1277313,Mow
14179,131.9203949,Mow
14180,121.1761322,Mow
14181,120.6281128,Mow
14182,127.6870728,Mow
14183,137.7467804,Mow
14184,121.9547119,Mow
14185,121.283783,Mow
14186,132.7337494,Mow
14187,131.6233521,Mow
14188,127.783989,Mow
14189,127.783989,Mow
14190,139.0204163,Mow
14191,143.7793579,Mow
14192,146.7594604,Mow
14193,144.0477295,Mow
14194,149.7548218,Mow
14195,151.2006073,Mow
14196,152.7467957,Mow
14197,148.5243073,Mow
14198,158.177002,Mow
14199,175.1544495,Mow
14200,171.0334778,Mow
14201,180.961792,Mow
14202,123.3412476,Mow
14203,122.8075562,Mow
14204,121.0512695,Mow
14205,117.0620728,Mow
14206,120.4942474,Mow
14207,120.5797043,Mow
14208,115.9622498,Mow
14209,112.5307159,Mow
14210,106.4465561,Mow
14211,120.1749191,Mow
14212,120.8131104,Mow
14213,117.7854004,Mow
14214,136.0411377,Mow
14215,110.4690094,Mow
14216,130.1837006,Mow
14217,114.2399902,Mow
14218,126.4417267,Mow
14219,120.4927826,Mow
14220,122.7349243,Mow
14221,123.5310669,Mow
14222,117.1030579,Mow
14223,121.992569,Mow
14224,115.2050018,Mow
14225,135.1916351,Mow
14226,143.2640991,Mow
14227,121.9584045,Mow
14228,135.5937042,Mow
14229,124.4350891,Mow
14230,129.37117,Mow
14231,130.3033752,Mow
14232,124.1929092,Mow
14233,208.5658569,Mow
14234,208.5658569,Mow
14235,144.2559814,Mow
14236,151.6683655,Mow
14237,120.5506744,Mow
14238,120.5892639,Mow
14239,126.4014893,Mow
14240,118.3550262,Mow
14241,132.1963806,Mow
14242,122.3457947,Mow
14243,123.0357895,Mow
14244,124.5546265,Mow
14245,125.4313354,Mow
14246,112.8906097,Mow
14247,119.279747,Mow
14248,116.460144,Mow
14249,143.1148987,Mow
14250,143.2957764,Mow
14251,113.9853058,Mow
14252,118.2615356,Mow
14253,111.203064,Mow
14254,118.9753571,Mow
14255,120.3654404,Mow
14256,114.0794525,Mow
14257,124.8788147,Mow
14258,115.4681244,Mow
14259,133.7279968,Mow
14260,127.427063,Mow
14261,129.1353912,Mow
14262,131.077774,Mow
14263,126.7991638,Mow
14264,123.5470047,Mow
14265,111.3356018,Mow
14266,109.3014374,Mow
14267,111.8774414,Mow
14268,107.9005432,Mow
14269,105.1866302,Mow
14270,99.29928589,Mow
14271,99.96059418,Mow
14272,98.36395264,Mow
14273,107.1509323,Mow
14274,108.3244553,Mow
14275,104.0877075,Mow
14276,97.91792297,Mow
14277,99.27734375,Mow
14278,99.27734375,Mow
14279,105.0764008,Mow
14280,104.3022995,Mow
14281,108.8437576,Mow
14282,115.3994827,Mow
14283,114.5644684,Mow
14284,116.2404633,Mow
14285,116.2797318,Mow
14286,123.6214905,Mow
14287,131.4468079,Mow
14288,113.8260193,Mow
14289,119.8152924,Mow
14290,140.9940186,Mow
14291,144.3024292,Mow
14292,128.4016113,Mow
14293,144.0026855,Mow
14294,126.2901306,Mow
14295,130.5318604,Mow
14296,117.6895142,Mow
14297,119.7941589,Mow
14298,115.1694946,Mow
14299,111.5485077,Mow
14300,122.038002,Mow
14301,110.6660004,Mow
14302,133.3105316,Mow
14303,129.6095123,Mow
14304,129.5463104,Mow
14305,136.6240387,Mow
14306,140.7098389,Mow
14307,122.5123444,Mow
14308,132.5029297,Mow
14309,136.1871643,Mow
14310,127.6018829,Mow
14311,129.9429932,Mow
14312,127.8166199,Mow
14313,130.102356,Mow
14314,151.4013824,Mow
14315,146.8587036,Mow
14316,120.8622665,Mow
14317,104.9722366,Mow
14318,108.8437271,Mow
14319,103.9664307,Mow
14320,119.0881805,Mow
14321,102.9681778,Mow
14322,100.2125015,Mow
14323,100.2125015,Mow
14324,106.945694,Mow
14325,126.0262527,Mow
14326,133.7281799,Mow
14327,127.2260437,Mow
14328,121.6809921,Mow
14329,119.2818756,Mow
14330,115.8818512,Mow
14331,120.9134979,Mow
14332,115.8013458,Mow
14333,122.8828583,Mow
14334,108.1338501,Mow
14335,114.8418427,Mow
14336,115.8823318,Mow
14337,106.0783081,Mow
14338,117.489502,Mow
14339,101.3955994,Mow
14340,117.663681,Mow
14341,96.9541626,Mow
14342,109.5767059,Mow
14343,102.5020523,Mow
14344,101.514679,Mow
14345,93.40505981,Mow
14346,79.86946106,Mow
14347,79.55085754,Mow
14348,71.14338684,Mow
14349,67.4237442,Mow
14350,67.4237442,Mow
14351,75.52772522,Mow
14352,175.7200317,Mow
14353,205.8412476,Mow
14354,211.2511597,Mow
14355,231.115448,Mow
14356,245.0185699,Mow
14357,235.672699,Mow
14358,211.5063477,Mow
14359,187.966095,Mow
14360,173.0656586,Mow
14361,100.6185608,Mow
14362,81.42816162,Mow
14363,93.26639557,Mow
14364,163.6324158,Mow
14365,113.3969116,Mow
14366,97.247612,Mow
14367,134.8443298,Mow
14368,115.0423126,Mow
14369,104.3627319,Mow
14370,100.1872711,Mow
14371,104.601181,Mow
14372,108.344162,Mow
14373,113.4235077,Mow
14374,113.1983337,Mow
14375,119.0089264,Mow
14376,107.1622314,Mow
14377,115.1162415,Mow
14378,112.7465515,Mow
14379,125.3722,Mow
14380,112.5490723,Mow
14381,108.3944702,Mow
14382,104.7500305,Mow
14383,104.8594055,Mow
14384,116.163208,Mow
14385,113.7866821,Mow
14386,112.3394928,Mow
14387,112.6551514,Mow
14388,109.5214233,Mow
14389,111.5081863,Mow
14390,108.2264786,Mow
14391,110.2939148,Mow
14392,109.534317,Mow
14393,121.7167969,Mow
14394,120.7567444,Mow
14395,114.4213333,Mow
14396,114.4213333,Mow
14397,114.6499786,Mow
14398,117.9861984,Mow
14399,111.6507034,Mow
14400,111.4031982,Mow
14401,109.1798553,Mow
14402,108.2140198,Mow
14403,114.5272369,Mow
14404,114.2468109,Mow
14405,135.7811127,Mow
14406,148.5022278,Mow
14407,123.1917114,Mow
14408,128.7193756,Mow
14409,126.4040756,Mow
14410,133.649353,Mow
14411,137.5356598,Mow
14412,139.6795654,Mow
14413,148.7117157,Mow
14414,144.1959229,Mow
14415,148.5690918,Mow
14416,150.0937805,Mow
14417,157.5622559,Mow
14418,158.8478394,Mow
14419,156.0336914,Mow
14420,163.3991547,Mow
14421,159.1628876,Mow
14422,161.0702362,Mow
14423,162.3368683,Mow
14424,162.8639984,Mow
14425,163.3543396,Mow
14426,164.7623901,Mow
14427,162.7782898,Mow
14428,167.4278412,Mow
14429,168.9766235,Mow
14430,160.2635803,Mow
14431,168.1782684,Mow
14432,163.1299438,Mow
14433,172.8928223,Mow
14434,159.6426086,Mow
14435,168.2835083,Mow
14436,161.9890747,Mow
14437,161.5965271,Mow
14438,105.3783035,Mow
14439,109.4876785,Mow
14440,111.1161728,Mow
14441,111.1161728,Mow
14442,105.6925278,Mow
14443,99.39149475,Mow
14444,100.4842911,Mow
14445,114.6331482,Mow
14446,106.8827591,Mow
14447,118.5357437,Mow
14448,115.6451111,Mow
14449,113.1353607,Mow
14450,108.9617157,Mow
14451,113.0709686,Mow
14452,116.5492935,Mow
14453,111.8625031,Mow
14454,121.1511154,Mow
14455,115.2622375,Mow
14456,110.3578415,Mow
14457,111.9195404,Mow
14458,108.1226044,Mow
14459,104.9185257,Mow
14460,111.0828552,Mow
14461,110.4211273,Mow
14462,107.0927124,Mow
14463,121.3023605,Mow
14464,123.5314102,Mow
14465,120.8856049,Mow
14466,132.6269379,Mow
14467,138.5851593,Mow
14468,129.838913,Mow
14469,115.2129059,Mow
14470,118.9367676,Mow
14471,120.5091095,Mow
14472,111.9721603,Mow
14473,116.5569382,Mow
14474,109.1928101,Mow
14475,113.2027054,Mow
14476,121.9455261,Mow
14477,116.5882034,Mow
14478,123.0970993,Mow
14479,137.4994507,Mow
14480,114.3772278,Mow
14481,121.93396,Mow
14482,121.1187286,Mow
14483,119.7383423,Mow
14484,118.7640991,Mow
14485,118.7640991,Mow
14486,115.1969757,Mow
14487,212.9398651,Mow
14488,135.5884399,Mow
14489,123.0196075,Mow
14490,151.2583923,Mow
14491,138.0012512,Mow
14492,132.5675201,Mow
14493,123.8988953,Mow
14494,155.6200256,Mow
14495,136.9943237,Mow
14496,138.8625641,Mow
14497,144.4903412,Mow
14498,124.7076721,Mow
14499,125.8607712,Mow
14500,171.5610046,Mow
14501,146.4712677,Mow
14502,132.3438416,Mow
14503,127.0019913,Mow
14504,122.3218079,Mow
14505,117.8728104,Mow
14506,128.5267029,Mow
14507,136.1242676,Mow
14508,139.1901855,Mow
14509,137.8254089,Mow
14510,145.3953552,Mow
14511,143.8740692,Mow
14512,152.2740631,Mow
14513,154.4569397,Mow
14514,143.3569031,Mow
14515,119.7653503,Mow
14516,120.9265747,Mow
14517,123.0793304,Mow
14518,130.2383881,Mow
14519,123.4199371,Mow
14520,124.858429,Mow
14521,116.8225937,Mow
14522,103.0929489,Mow
14523,100.5976028,Mow
14524,102.9002075,Mow
14525,109.7685928,Mow
14526,94.97441101,Mow
14527,115.7028351,Mow
14528,114.8295822,Mow
14529,103.3052826,Mow
14530,103.3052826,Mow
14531,109.8359985,Mow
14532,116.2066345,Mow
14533,106.8951035,Mow
14534,120.512619,Mow
14535,134.7452698,Mow
14536,126.833313,Mow
14537,121.8569489,Mow
14538,119.104866,Mow
14539,155.9768372,Mow
14540,141.4404449,Mow
14541,161.9118042,Mow
14542,138.7895508,Mow
14543,128.3652802,Mow
14544,138.3296967,Mow
14545,124.9592896,Mow
14546,122.7750702,Mow
14547,127.1469269,Mow
14548,133.8045959,Mow
14549,155.6530762,Mow
14550,147.3407288,Mow
14551,148.8352661,Mow
14552,139.5335693,Mow
14553,137.2774048,Mow
14554,164.6116028,Mow
14555,152.4984131,Mow
14556,131.9236298,Mow
14557,128.0625,Mow
14558,129.4361877,Mow
14559,143.8338013,Mow
14560,140.1439514,Mow
14561,122.5958786,Mow
14562,140.7540436,Mow
14563,137.0828857,Mow
14564,119.5380249,Mow
14565,110.2741089,Mow
14566,113.5295563,Mow
14567,116.4526443,Mow
14568,137.2758179,Mow
14569,157.7218323,Mow
14570,121.9113541,Mow
14571,128.7176819,Mow
14572,139.4214478,Mow
14573,143.1498871,Mow
14574,135.9293518,Mow
14575,135.9293518,Mow
14576,138.8149719,Mow
14577,110.2182617,Mow
14578,125.6178513,Mow
14579,132.9376678,Mow
14580,145.850647,Mow
14581,122.2847443,Mow
14582,133.9504395,Mow
14583,152.2873535,Mow
14584,123.783577,Mow
14585,124.6859741,Mow
14586,112.4537811,Mow
14587,104.4153214,Mow
14588,108.7201691,Mow
14589,111.7545471,Mow
14590,109.6502533,Mow
14591,134.4620056,Mow
14592,128.5228271,Mow
14593,141.8991394,Mow
14594,104.0648804,Mow
14595,91.39746857,Mow
14596,120.7396927,Mow
14597,84.13096619,Mow
14598,84.78283691,Mow
14599,84.21826172,Mow
14600,84.10075378,Mow
14601,74.02120972,Mow
14602,189.169342,Mow
14603,226.0881348,Mow
14604,222.6312408,Mow
14605,211.5821228,Mow
14606,223.4029236,Mow
14607,257.379364,Mow
14608,248.6184082,Mow
14609,228.1337738,Mow
14610,206.093689,Mow
14611,118.7774353,Mow
14612,86.52890015,Mow
14613,87.7563324,Mow
14614,163.1916046,Mow
14615,103.3336639,Mow
14616,101.4254303,Mow
14617,131.464859,Mow
14618,130.2978668,Mow
14619,115.6833954,Mow
14620,122.4687805,Mow
14621,122.0111923,Mow
14622,159.595459,Mow
14623,167.0470581,Mow
14624,146.6688232,Mow
14625,139.4093323,Mow
14626,127.9360657,Mow
14627,129.309021,Mow
14628,124.6723251,Mow
14629,120.568367,Mow
14630,141.5779419,Mow
14631,138.4563904,Mow
14632,126.3658142,Mow
14633,139.2042542,Mow
14634,139.8831177,Mow
14635,145.4331207,Mow
14636,148.8353577,Mow
14637,144.622345,Mow
14638,145.2626648,Mow
14639,156.9000549,Mow
14640,150.8608093,Mow
14641,151.0484161,Mow
14642,153.0907593,Mow
14643,153.3744202,Mow
14644,158.6914673,Mow
14645,158.6914673,Mow
14646,157.7615967,Mow
14647,156.1808167,Mow
14648,160.1748962,Mow
14649,153.7290955,Mow
14650,154.191925,Mow
14651,148.7059631,Mow
14652,152.5705719,Mow
14653,156.2180176,Mow
14654,160.2878418,Mow
14655,148.1868591,Mow
14656,127.4179077,Mow
14657,126.8076324,Mow
14658,118.3354645,Mow
14659,129.3353577,Mow
14660,124.5010223,Mow
14661,121.8966675,Mow
14662,126.0208588,Mow
14663,126.9388885,Mow
14664,126.1600189,Mow
14665,126.5125732,Mow
14666,126.8858795,Mow
14667,123.7355652,Mow
14668,116.5232391,Mow
14669,125.1982422,Mow
14670,129.6833191,Mow
14671,117.5933228,Mow
14672,110.2481079,Mow
14673,103.9616089,Mow
14674,113.1773605,Mow
14675,108.0173416,Mow
14676,109.2472076,Mow
14677,110.5943298,Mow
14678,114.8508911,Mow
14679,116.1811981,Mow
14680,106.8263245,Mow
14681,106.9403152,Mow
14682,102.6813889,Mow
14683,113.1955872,Mow
14684,118.0680389,Mow
14685,106.7646484,Mow
14686,106.0835495,Mow
14687,103.5733795,Mow
14688,112.8347626,Mow
14689,109.1740952,Mow
14690,109.1740952,Mow
14691,112.0695038,Mow
14692,109.8462448,Mow
14693,99.27161407,Mow
14694,112.8552856,Mow
14695,104.9169388,Mow
14696,111.4038696,Mow
14697,108.6634979,Mow
14698,109.7996979,Mow
14699,106.2090454,Mow
14700,107.3126678,Mow
14701,115.6451874,Mow
14702,111.368515,Mow
14703,123.9206772,Mow
14704,125.3727112,Mow
14705,107.7059326,Mow
14706,97.96929932,Mow
14707,103.6179581,Mow
14708,101.1186829,Mow
14709,104.1060562,Mow
14710,103.0277405,Mow
14711,99.82614899,Mow
14712,108.144577,Mow
14713,116.3648224,Mow
14714,111.4105072,Mow
14715,119.5435104,Mow
14716,131.00354,Mow
14717,116.9483109,Mow
14718,114.3132782,Mow
14719,117.0252838,Mow
14720,121.9496155,Mow
14721,119.434021,Mow
14722,142.6531982,Mow
14723,134.9397888,Mow
14724,136.6558228,Mow
14725,146.7563477,Mow
14726,142.5077057,Mow
14727,149.1250916,Mow
14728,141.1014099,Mow
14729,129.9984436,Mow
14730,136.0249176,Mow
14731,140.2195435,Mow
14732,140.7471924,Mow
14733,217.9631348,Mow
14734,217.9631348,Mow
14735,232.3269806,Mow
14736,234.4743347,Mow
14737,230.8795776,Mow
14738,185.286377,Mow
14739,144.70578,Mow
14740,133.929245,Mow
14741,160.4769897,Mow
14742,144.450882,Mow
14743,133.806427,Mow
14744,154.0263977,Mow
14745,156.4597778,Mow
14746,142.5481567,Mow
14747,135.860321,Mow
14748,131.3710022,Mow
14749,162.3988037,Mow
14750,146.1487427,Mow
14751,143.4090271,Mow
14752,131.511261,Mow
14753,122.9324951,Mow
14754,126.0140533,Mow
14755,128.2563782,Mow
14756,127.5824814,Mow
14757,150.6172333,Mow
14758,160.8818665,Mow
14759,167.1564331,Mow
14760,169.223999,Mow
14761,175.6130066,Mow
14762,172.3559265,Mow
14763,169.0092773,Mow
14764,168.0786438,Mow
14765,175.305481,Mow
14766,161.0666504,Mow
14767,124.8757782,Mow
14768,110.5855713,Mow
14769,120.7463074,Mow
14770,136.2507782,Mow
14771,145.2524261,Mow
14772,146.9998322,Mow
14773,175.522644,Mow
14774,195.6794891,Mow
14775,184.7850189,Mow
14776,191.6380615,Mow
14777,180.1783752,Mow
14778,187.2880096,Mow
14779,187.2880096,Mow
14780,186.0031738,Mow
14781,201.6158295,Mow
14782,203.6011353,Mow
14783,193.3113251,Mow
14784,206.7520447,Mow
14785,210.9317017,Mow
14786,201.9574585,Mow
14787,206.2948456,Mow
14788,207.7060242,Mow
14789,205.5229492,Mow
14790,217.7774963,Mow
14791,154.4440308,Mow
14792,155.1871948,Mow
14793,138.6605835,Mow
14794,135.693512,Mow
14795,141.156723,Mow
14796,121.2761917,Mow
14797,120.7964706,Mow
14798,138.1768951,Mow
14799,135.4360046,Mow
14800,158.2277527,Mow
14801,145.3391113,Mow
14802,145.923584,Mow
14803,143.0519714,Mow
14804,170.5866699,Mow
14805,146.2011566,Mow
14806,120.9854202,Mow
14807,123.0173645,Mow
14808,136.3112488,Mow
14809,126.648262,Mow
14810,124.2237549,Mow
14811,132.3495483,Mow
14812,157.0154114,Mow
14813,157.2305756,Mow
14814,133.7419739,Mow
14815,123.3229828,Mow
14816,99.34724426,Mow
14817,94.28234863,Mow
14818,83.54543304,Mow
14819,164.1871033,Mow
14820,128.9649506,Mow
14821,130.3435059,Mow
14822,106.7385864,Mow
14823,100.9015579,Mow
14824,120.7020645,Mow
14825,113.3727036,Mow
14826,126.5790024,Mow
14827,127.1364441,Mow
14828,105.4949265,Mow
14829,111.9395523,Mow
14830,103.5175629,Mow
14831,106.9445953,Mow
14832,106.9786377,Mow
14833,102.6763,Mow
14834,103.7823029,Mow
14835,117.981308,Mow
14836,112.046463,Mow
14837,115.0092087,Mow
14838,112.2220001,Mow
14839,116.9567795,Mow
14840,118.2429504,Mow
14841,114.2343979,Mow
14842,116.2647934,Mow
14843,114.7140045,Mow
14844,113.1626587,Mow
14845,112.3595428,Mow
14846,111.4993439,Mow
14847,112.5391083,Mow
14848,109.45858,Mow
14849,109.45858,Mow
14850,114.5374985,Mow
14851,108.84375,Mow
14852,108.03302,Mow
14853,108.1859283,Mow
14854,106.0079498,Mow
14855,104.1234589,Mow
14856,108.7325134,Mow
14857,111.960022,Mow
14858,111.7951431,Mow
14859,117.6421051,Mow
14860,124.2719421,Mow
14861,109.0974426,Mow
14862,113.6676788,Mow
14863,113.0440216,Mow
14864,113.7686005,Mow
14865,109.9817963,Mow
14866,109.2779388,Mow
14867,105.6927338,Mow
14868,115.8349457,Mow
14869,115.413147,Mow
14870,114.62146,Mow
14871,103.3731537,Mow
14872,102.0890503,Mow
14873,121.4087601,Mow
14874,102.4552841,Mow
14875,109.4693909,Mow
14876,101.8484116,Mow
14877,105.6907959,Mow
14878,110.8809052,Mow
14879,114.5254669,Mow
14880,109.9048309,Mow
14881,112.7514954,Mow
14882,108.1175842,Mow
14883,111.0091248,Mow
14884,106.7196503,Mow
14885,116.8824463,Mow
14886,109.4477081,Mow
14887,106.5149002,Mow
14888,114.0233612,Mow
14889,111.2732315,Mow
14890,110.0124207,Mow
14891,112.0434113,Mow
14892,117.8787842,Mow
14893,117.8787842,Mow
14894,112.6521759,Mow
14895,100.5886841,Mow
14896,108.6149292,Mow
14897,107.4789963,Mow
14898,108.9786224,Mow
14899,124.2919998,Mow
14900,116.6429749,Mow
14901,115.5916061,Mow
14902,126.509346,Mow
14903,142.1490173,Mow
14904,121.9082031,Mow
14905,121.0577621,Mow
14906,117.6806641,Mow
14907,114.4272156,Mow
14908,125.483902,Mow
14909,116.7428741,Mow
14910,112.7542877,Mow
14911,170.5799103,Mow
14912,175.3120575,Mow
14913,206.0822754,Mow
14914,200.1038513,Mow
14915,210.7816467,Mow
14916,220.6341553,Mow
14917,207.1498718,Mow
14918,206.8302002,Mow
14919,207.5512543,Mow
14920,215.5109863,Mow
14921,205.7052307,Mow
14922,209.5134277,Mow
14923,214.7039185,Mow
14924,203.1153259,Mow
14925,215.3419189,Mow
14926,224.743866,Mow
14927,202.9902954,Mow
14928,128.9172974,Mow
14929,132.1150208,Mow
14930,136.8206787,Mow
14931,142.2925415,Mow
14932,148.7790527,Mow
14933,164.3539734,Mow
14934,173.324585,Mow
14935,172.0096436,Mow
14936,232.6194153,Mow
14937,231.6415253,Mow
14938,231.6415253,Mow
14939,142.3440704,Mow
14940,180.374054,Mow
14941,130.7956848,Mow
14942,194.6648254,Mow
14943,144.0332947,Mow
14944,153.7961731,Mow
14945,136.7492218,Mow
14946,121.689003,Mow
14947,147.5053253,Mow
14948,127.9634399,Mow
14949,134.5005341,Mow
14950,138.0013123,Mow
14951,160.7900543,Mow
14952,182.050293,Mow
14953,181.1243591,Mow
14954,129.8475189,Mow
14955,123.1208191,Mow
14956,144.1457825,Mow
14957,152.9303284,Mow
14958,142.070755,Mow
14959,152.6959534,Mow
14960,156.0951385,Mow
14961,163.2655945,Mow
14962,132.9866638,Mow
14963,132.3475952,Mow
14964,133.2248993,Mow
14965,136.8905334,Mow
14966,139.608139,Mow
14967,150.6500854,Mow
14968,154.8421021,Mow
14969,143.1839294,Mow
14970,138.1139374,Mow
14971,147.156601,Mow
14972,85.24212646,Mow
14973,88.66574097,Mow
14974,97.02061462,Mow
14975,159.2179565,Mow
14976,120.8903885,Mow
14977,114.0246429,Mow
14978,117.3846283,Mow
14979,108.1166382,Mow
14980,115.5919037,Mow
14981,93.84592438,Mow
14982,118.7330017,Mow
14983,114.9070892,Mow
14984,94.72283936,Mow
14985,100.4310455,Mow
14986,92.51855469,Mow
14987,99.63920593,Mow
14988,95.52983093,Mow
14989,104.612854,Mow
14990,94.08595276,Mow
14991,106.2024994,Mow
14992,109.9356232,Mow
14993,109.4351044,Mow
14994,100.0204391,Mow
14995,108.1979446,Mow
14996,110.243866,Mow
14997,105.2662354,Mow
14998,106.9438324,Mow
14999,106.4901581,Mow
15000,107.8683929,Mow
15001,99.46063232,Mow
15002,96.04367065,Mow
15003,96.04367065,Mow
15004,102.4791794,Mow
15005,103.1440582,Mow
15006,102.4630356,Mow
15007,96.86830902,Mow
15008,102.437027,Mow
15009,103.9084396,Mow
15010,101.9236298,Mow
15011,100.4417953,Mow
15012,109.3676453,Mow
15013,112.2176208,Mow
15014,116.3814392,Mow
15015,115.7500229,Mow
15016,104.8465729,Mow
15017,112.3089828,Mow
15018,109.6078796,Mow
15019,105.9998779,Mow
15020,112.1183167,Mow
15021,109.3045502,Mow
15022,108.8529663,Mow
15023,113.1210632,Mow
15024,111.1330872,Mow
15025,108.8394623,Mow
15026,114.9120255,Mow
15027,122.6594238,Mow
15028,135.0490875,Mow
15029,110.8519363,Mow
15030,121.4865265,Mow
15031,125.6967697,Mow
15032,134.8017731,Mow
15033,133.9251862,Mow
15034,134.5286865,Mow
15035,140.754364,Mow
15036,138.4335632,Mow
15037,139.3323669,Mow
15038,112.5724945,Mow
15039,116.0228271,Mow
15040,125.3821487,Mow
15041,128.7788086,Mow
15042,113.6983109,Mow
15043,102.154068,Mow
15044,107.8136597,Mow
15045,109.84552,Mow
15046,121.282402,Mow
15047,121.8138885,Mow
15048,121.8138885,Mow
15049,115.1256027,Mow
15050,106.5938644,Mow
15051,175.0093994,Mow
15052,188.5309448,Mow
15053,195.6026917,Mow
15054,199.8665771,Mow
15055,194.4855194,Mow
15056,192.2496948,Mow
15057,197.0818481,Mow
15058,208.3278961,Mow
15059,204.6258698,Mow
15060,208.7046509,Mow
15061,207.2984009,Mow
15062,206.9623566,Mow
15063,211.1628113,Mow
15064,206.4415588,Mow
15065,206.9935303,Mow
15066,203.500061,Mow
15067,207.3760071,Mow
15068,181.1493225,Mow
15069,154.9317322,Mow
15070,156.0766296,Mow
15071,164.257431,Mow
15072,180.0491943,Mow
15073,166.6979218,Mow
15074,145.6721497,Mow
15075,131.9229736,Mow
15076,166.7851563,Mow
15077,176.6218109,Mow
15078,94.73469543,Mow
15079,91.34822083,Mow
15080,82.44421387,Mow
15081,160.3253784,Mow
15082,120.9787903,Mow
15083,120.1386414,Mow
15084,113.0455933,Mow
15085,123.7408752,Mow
15086,104.7150269,Mow
15087,96.30115509,Mow
